id	images	category	texts	attribute_names	attribute_values
B00DOIDA7U	B00DOIDA7U.jpg	Dresses	[Title] Modern Kiwi Abby Smocked Waist Paisley Print Dress	Neckline	Strapless
B014UQ1BZ2	B014UQ1BZ2.jpg	Dresses	[Title] UONBOX Women's Tube Mini Bandage Dress Stretch Club Bodycon Dress Red L	Neckline	Strapless
B01CH2HM54	B01CH2HM54.jpg	Dresses	[Title] Womens Elegant4U Long Formal Evening Dress	Neckline	Strapless
B017MILW3Q	B017MILW3Q.jpg	Dresses	[Title] Adelyn Rae Women's Layered Dress	Neckline	Strapless
B00C62EUBA	B00C62EUBA.jpg	Dresses	[Title] Tommy Girl Juniors Ditsy Print Dress	Neckline	Strapless
B004M5JCXA	B004M5JCXA.jpg	Dresses	[Title] A. Byer Juniors Print Poplin Dress With Pockets	Neckline	Strapless
B00MDC0LJ8	B00MDC0LJ8.jpg	Dresses	[Title] Sarahbridal Seniors Prom Dresses Short 2017 Mine Beaded Party Gowns Lilac US2	Neckline	Strapless
B00BR1B3YI	B00BR1B3YI.jpg	Dresses	[Title] bebe SIZE 4 Ponte Corset Flair Dress	Neckline	Strapless
B00TIPGD0E	B00TIPGD0E.jpg	Dresses	[Title] Element Junior's Midnight Maxi Dress	Neckline	Strapless
B00UBCVM18	B00UBCVM18.jpg	Dresses	[Title] Women's Sexy Long Satin Backless Evening Party Prom Dress Black	Neckline	Strapless
B00W4IQO1A	B00W4IQO1A.jpg	Dresses	[Title] Mb Trend Seamless Solid Flare Sun Dress	Neckline	Strapless
B01GTJV4K0	B01GTJV4K0.jpg	Dresses	[Title] Roxy Junior's Perfect Pitch Dress	Sleeve Style	Strappy
B010FOB6MG	B010FOB6MG.jpg	Dresses	[Title] BB Dakota Women's Laine Heavy Crepe Dress	Sleeve Style	Strappy
B00KX4JLR6	B00KX4JLR6.jpg	Dresses	[Title] KRISP Womens Tropical Floral Print Knot Front Backless Long Maxi Dress	Sleeve Style	Strappy
B00VRL82VK	B00VRL82VK.jpg	Dresses	[Title] love, FiRE Women's Printed Knit Skater Dress	Sleeve Style	Strappy
B00PCQPPAC	B00PCQPPAC.jpg	Dresses	[Title] District Women's Dress	Sleeve Style	Strappy
B00K78FVLS	B00K78FVLS.jpg	Dresses	[Title] New Womens Plus Size Cami Sleevless Long Swing Top Mini Dress 8-22 ( Black, L )	Sleeve Style	Strappy
B00T1K4AWE	B00T1K4AWE.jpg	Dresses	[Title] AX Paris Women's Printed Skater Dress	Sleeve Style	Strappy
B00VS78TI4	B00VS78TI4.jpg	Dresses	[Title] FashionMark New Womens Plain Cami Viscose Bodycon Long Midi Dress	Sleeve Style	Strappy
B00K78I8T0	B00K78I8T0.jpg	Dresses	[Title] New Womens Plus Size Cami Sleevless Long Swing Top Mini Dress 8-22 ( Cerise, 1X )	Sleeve Style	Strappy
B017K51TK2	B017K51TK2.jpg	Shirts & Tops	[Title] Mud Kingdom Little Girl Shirts Long Sleeve Plain	Neckline	Turtleneck
B00LJTYO0I	B00LJTYO0I.jpg	Shirts & Tops	[Title] Alex Stevens Men's Cable Sweater	Neckline	Turtleneck
B010916XRS	B010916XRS.jpg	Shirts & Tops	[Title] Bailey 44 Women's Tippi Sleeveless Top	Neckline	Turtleneck
B00R5XVOTG	B00R5XVOTG.jpg	Dresses	[Title] VfEmage Women's Vintage Elegant Party Evening Bodycon Dress RGry 18	Neckline	Turtleneck
B01ECCMCWU	B01ECCMCWU.jpg	Shirts & Tops	[Title] Michael Stars Women's Jasper Poor Boy Longsleeve	Neckline	Turtleneck
B01E3G4X7W	B01E3G4X7W.jpg	Shirts & Tops	[Title] Archie Vince Womens White Victorian Floral Lace Shirt Blouse	Neckline	Turtleneck
B01296HTP6	B01296HTP6.jpg	Dresses	[Title] Kensie Womens Crochet Trim Knit Pencil Dress	Neckline	Turtleneck
B018TIBUJ4	B018TIBUJ4.jpg	Dresses	[Title] Marycrafts Womens Bodycon Slim Fit Maxi Long Sleeve Dress	Neckline	Turtleneck
B01GL0AOEE	B01GL0AOEE.jpg	Shirts & Tops	[Title] Allison Brittney Women's Allover Print Long Sleeve Blouse with Shirttail Hem	Neckline	V-Neck
B00ZVZ4EVK	B00ZVZ4EVK.jpg	Dresses	[Title] Hego Women's Backless Bandage Bodycon Party Dresses H092	Neckline	V-Neck
B00MUTK2T8	B00MUTK2T8.jpg	Dresses	[Title] U.S. Polo Assn. Juniors Striped Sweater Dress	Neckline	V-Neck
B0095WEN0W	B0095WEN0W.jpg	Shirts & Tops	[Title] Fundamentals 14364 Women's 3 Pocket Top Camoflauge Large	Neckline	V-Neck
B01EBPKG2G	B01EBPKG2G.jpg	Shirts & Tops	[Title] Style & Co. Womens Plus Striped T-Shirt Navy 2X	Neckline	V-Neck
B01ACB9SN6	B01ACB9SN6.jpg	Shirts & Tops	[Title] Calvin Klein Men's Short Sleeve Mixed Media T-Shirt	Neckline	V-Neck
B00KSNGOQI	B00KSNGOQI.jpg	Shirts & Tops	[Title] Superman DC Comics Greek Flag Shield Juniors T-Shirt Tee	Neckline	V-Neck
B01AVFWMCM	B01AVFWMCM.jpg	Shirts & Tops	[Title] Shop4Ever Martin Luther King Jr. Men's T-Shirt	Neckline	V-Neck
B00B2NR6M4	B00B2NR6M4.jpg	Shirts & Tops	[Title] Zumba Fitness LLC Women's So Hot Solar T-Shirt, XX-Large, Black	Neckline	V-Neck
B00L83CO5M	B00L83CO5M.jpg	Dresses	[Title] Jessica Simpson Women's Bishop-Sleeve Flare Dress	Neckline	V-Neck
B004R1K05I	B004R1K05I.jpg	Shirts & Tops	[Title] Bella Canvas 3005 Unisex Short Sleeve Jersey Tee	Neckline	V-Neck
B019P67NUO	B019P67NUO.jpg	Shirts & Tops	[Title] Black Tribal Dragon Short-Sleeve T-Shirt, Red, L	Neckline	V-Neck
