id	images	category	texts	attribute_names	attribute_values
B012OZ2X4E	B012OZ2X4E.jpg	Socks	[Title] WeSC Men's Block Socks	Pattern	Stripe
B0106RE868	B0106RE868.jpg	Dresses	[Title] Kate Mack Girls' Little Sporty Chic Dress	Pattern	Stripe
B00OH4KHZI	B00OH4KHZI.jpg	Handbags	[Title] Vera Bradley Small Crossbody (Lucky )	Pattern	Stripe
B00K3635KS	B00K3635KS.jpg	Shoes	[Title] Toms - Tiny Slip-On Shoes In Black Multi	Pattern	Stripe
B0098VHSOI	B0098VHSOI.jpg	Shirts & Tops	[Title] Ashworth Mens Ez-Tec2 Performance Interlock Pencil Polo Black M	Pattern	Stripe
B00JXLRF4G	B00JXLRF4G.jpg	Wigs	[Title] COSPLAZA Cosplay Wigs Long Queen Light Pink Fashion Girl Wig	Material	Synthetic
B013J61WLC	B013J61WLC.jpg	Wigs	[Title] Novelty Black Toupe Costume Wig	Material	Synthetic
B00HF13W52	B00HF13W52.jpg	Wigs	[Title] ROLECOS Rihito Jigirurando Todoroki Mens Cosplay Wigs Black Highlight White	Material	Synthetic
B0173ARZG6	B0173ARZG6.jpg	Wigs	[Title] Miss U Hair Long Straight Silvery Grey Men's Anime Cosplay Wig (Silver Grey)	Material	Synthetic
B00C8SKKXY	B00C8SKKXY.jpg	Wigs	"[Title] Liz Wig 20"" Purple Mixed Layered Long Heat Friendly Wavy Curly Cosplay Party Hair Wig"	Material	Synthetic
B004GZ6F2M	B004GZ6F2M.jpg	Wigs	[Title] Slique Wig by Forever Young	Material	Synthetic
B00GT66OAY	B00GT66OAY.jpg	Wigs	[Title] 80cm Long Rhapsody White Curly Wave Cosplay Hair Wig Zy61	Material	Synthetic
B01HB68SLS	B01HB68SLS.jpg	Wigs	[Title] Imstyle 3 Tones Dark Rooted Purple Blue Cosplay Stunning Lace Front Wig	Material	Synthetic
B00NL6HBZC	B00NL6HBZC.jpg	Wigs	[Title] TR.OD New useful Little Pony Rainbow Dash Colorful Hot Party Wig Cosplay	Material	Synthetic
B00WTQUOOU	B00WTQUOOU.jpg	Wigs	[Title] Black White Gradient Long 70Cm Wave Full Cosplay Costume Wigs	Material	Synthetic
B0078I5JVW	B0078I5JVW.jpg	Scarves & Shawls	[Title] Pink  100% Cashmere Scarf Made in Scotland	Pattern	Plaid
B00PGL72WC	B00PGL72WC.jpg	Skirts	[Title] Beautifulmall Women's Winter Wool  Tube Bodycon Midi Pencil Skirt	Pattern	Plaid
B004W1Q3IG	B004W1Q3IG.jpg	Scarves & Shawls	[Title] Lochcarron Black Stewart Lambswool Scarf	Pattern	Plaid
B012AVL72Q	B012AVL72Q.jpg	Scarves & Shawls	[Title] Clans Of Scotland Pure New Wool Scottish Scarf	Pattern	Plaid
B004W1QERG	B004W1QERG.jpg	Scarves & Shawls	[Title] Russell Lambswool Scarf	Pattern	Plaid
B01D076J4A	B01D076J4A.jpg	Scarves & Shawls	[Title] The Blanket Co. Scottish Lambswool Scarf Mackenzie Modern	Pattern	Plaid
B0087Z1GJY	B0087Z1GJY.jpg	Skirts	[Title] Red Schoolgirl  Pleated Skirt Junior Long Stewart	Pattern	Plaid
B004W1QD36	B004W1QD36.jpg	Scarves & Shawls	[Title] Duncan Scarf Ancient Lambswool	Pattern	Plaid
B00SQ3SB8Q	B00SQ3SB8Q.jpg	Skirts	[Title] Oops Outlet Women's Checked Print Stretchy Bodycon Midi Skirt	Pattern	Plaid
B00R2MIEKM	B00R2MIEKM.jpg	Scarves & Shawls	[Title] Mosunx(TM)Fashion Large Checked Wool Blend With Short Spike Scarf Shawl Stole	Pattern	Plaid
B014JNHI62	B014JNHI62.jpg	Jewelry Holders	[Title] Homepointe Distressed Jewelry Box	Material	Wooden
B00JVYQ04G	B00JVYQ04G.jpg	Jewelry Holders	[Title] Handmade Intarsia TRICK SECRET Swan with baby Puzzle Box (3246)	Material	Wooden
B01173EOSC	B01173EOSC.jpg	Jewelry Holders	"[Title] IndiaBigShop Handmade Jewelry Box With Gorgeous Single Elephant Brass Inlay / Carving Work and Velvet Interior Decorative Trinket Jewelry Box Organiser 6"""	Material	Wooden
B00KXEWY98	B00KXEWY98.jpg	Jewelry Holders	[Title] Handmade Art Intarsia Pug Dog Puppy Trinket Box with hinge (3530) (g2)	Material	Wooden
B008H2P3NM	B008H2P3NM.jpg	Jewelry Holders	[Title] Fine Polished Keepsake Jewelry Box (8 * 5) Velvet Interiors Christmas Holiday Gift Ideas	Material	Wooden
B00JVYQ37U	B00JVYQ37U.jpg	Jewelry Holders	[Title] South Asia Trading Handmade Art Intarsia TRICK SECRET Electric guitar Puzzle Trinket Box (3252)	Material	Wooden
B01FA94Z2O	B01FA94Z2O.jpg	Jewelry Holders	[Title] YaeKoo Watch Box 12 Slots Display Clear Top Jewelry Case Organizer	Material	Wooden
B00JIOZJL4	B00JIOZJL4.jpg	Jewelry Holders	[Title] storeindya, Handmade Jewelry Box - Keepsake Box - Storage Organizer Multipurpose Box - Beautiful Brass Inlay Work - Treasure Chest - Trinket Holder for Women Men Girls (Pirate Collection)	Material	Wooden
B0119JRR9C	B0119JRR9C.jpg	Jewelry Holders	[Title] Chirstmas Sale -Dungricraft Handmade Floral Design Hand Carved Jewelry Storage Box for Her 8x4.8x2.4 Inches	Material	Wooden
B00L4OLI7A	B00L4OLI7A.jpg	Jewelry Holders	[Title] Mele & Co. Sawyer Jewelry Box in Walnut Finish	Material	Wooden
