id	images	category	texts	attribute_names	attribute_values
B00W2AIC7O	B00W2AIC7O.jpg	Shoes	[Title] DREAM PAIRS Simple-S Women's Rhinestones Ballet Comfort Soft Slip On Flats Shoes Gold Stone Size 7.5	Toe Style	Pointed Toe
B015MIB2F6	B015MIB2F6.jpg	Shoes	[Title] Aibarbie Women's Matilde Lace-up Suede Pumps Classic Pumps 4inches High Heels	Toe Style	Pointed Toe
B00IF1JX86	B00IF1JX86.jpg	Shoes	[Title] Breckelle's Women's Faux Leather Ankle Strap High Heel Stiletto Pumps BK 5.5	Toe Style	Pointed Toe
B00EKT2FTQ	B00EKT2FTQ.jpg	Shoes	[Title] Brinley Co Womens Ankle Strap Flat	Toe Style	Pointed Toe
B00PTYAD0O	B00PTYAD0O.jpg	Shoes	[Title] Eye Candie Timeless-012 Women's Lace Up Stiletto Heels, Color:NUDE, Size:10	Toe Style	Pointed Toe
B01BZWHDNI	B01BZWHDNI.jpg	Shoes	[Title] Onlycherry Women's Shoes COMPOSE Stiletto High Heel Bow-tie Aaboveboard Party Pumps	Toe Style	Pointed Toe
B015ZIIVRU	B015ZIIVRU.jpg	Shoes	[Title] Machi Skyler Women's Fashion High Heel Buckled Ankle Booties, Color:WINE, Size:8	Toe Style	Pointed Toe
B01EH6KEAS	B01EH6KEAS.jpg	Shoes	[Title] MERUMOTE Women's 2002 High Heel Pumps US 5.5-13	Toe Style	Pointed Toe
B01D170026	B01D170026.jpg	Shoes	[Title] V-Luxury Womens 35-CABALA2 High Chunky Heel Ankle Bootie Pump	Toe Style	Pointed Toe
B01E0T0Q00	B01E0T0Q00.jpg	Shoes	[Title] Beston GB80 Women's Low Heels Bowknot Deco Pump, Color:RED, Size:7	Toe Style	Pointed Toe
B01961YSVA	B01961YSVA.jpg	Shoes	[Title] Chemistry® Women's Ankle Flat Jelly Martin Champagne	Boot Style	Rain Boots
B0159NCSAC	B0159NCSAC.jpg	Shoes	[Title] Utopia Boutique Women's Short Rubber	Boot Style	Rain Boots
B01GY01U58	B01GY01U58.jpg	Shoes	[Title] for Kids - Panda Face - Gray Color - Pink Sole	Boot Style	Rain Boots
B015JY8BFW	B015JY8BFW.jpg	Shoes	[Title] Coshare Women's Fashion Assorted Knee High Snow &	Boot Style	Rain Boots
B00BWSZDH4	B00BWSZDH4.jpg	Shoes	[Title] Slogger Tulip (8, Tulip Green)	Boot Style	Rain Boots
B00G9YL9P6	B00G9YL9P6.jpg	Shoes	"[Title] Women's Rubber Mid-Calf 11"" Classic Waterproof Colorful Designs Wellies Black"	Boot Style	Rain Boots
B01BS7OMYS	B01BS7OMYS.jpg	Shoes	[Title] Easy Women's 14 Inch Flwer Print Four-Season Outdoor (Adults)	Boot Style	Rain Boots
B011TX61DG	B011TX61DG.jpg	Shoes	[Title] Kamik Women's Naomi Print	Boot Style	Rain Boots
B00MH4Q44S	B00MH4Q44S.jpg	Shoes	[Title] Henry Ferrera Women's Knee-high Rubber Pull On Waterproof Equestrian Riding Boots	Boot Style	Rain Boots
B00FWUKO3G	B00FWUKO3G.jpg	Shoes	[Title] Women's Snow Boot for Lady Winter Boot With 3 Holes Black Color US Size 8.5=EUR Size 39=245mm	Toe Style	Round Toe
B01F2YLKG6	B01F2YLKG6.jpg	Shoes	[Title] CORRAL Women's Floral Embossed Booties	Toe Style	Round Toe
B00KW72VG2	B00KW72VG2.jpg	Shoes	[Title] Demonia DEMONIAW Womens DRAC-03/BVEL Flats	Toe Style	Round Toe
B001HAOLPC	B001HAOLPC.jpg	Shoes	"[Title] Men's Justin 10"" PULL ONS Casual Work Boots ( WK4920 )"	Toe Style	Round Toe
B00YA0WG1M	B00YA0WG1M.jpg	Shoes	[Title] BELLAMARIE GWEN-9 Women's Clean Low Stiletto Heel Slip On Dress Pumps, Color:LEOPARD, Size:10	Toe Style	Round Toe
B00COYKYS8	B00COYKYS8.jpg	Shoes	[Title] City Classified Womens Kaylee-H Pumps Shoes	Toe Style	Round Toe
B00B61YKQM	B00B61YKQM.jpg	Shoes	[Title] BAMBOO Womens Colada Platform Stilettos, Melon, 8.5	Toe Style	Round Toe
B00TIGJL16	B00TIGJL16.jpg	Shoes	[Title] Propét Zigzag Elite Women 2A Suede Mary Janes	Toe Style	Round Toe
B00IL34IM4	B00IL34IM4.jpg	Shoes	[Title] Hot Cutie Womens Closed Lace Up Waterproof Slouchy Knee High Flat Boot Shoes	Toe Style	Round Toe
B00FOZP4SE	B00FOZP4SE.jpg	Shoes	[Title] Mens Brown Plain Slip On Casual Boots	Toe Style	Round Toe
B003CIO2U6	B003CIO2U6.jpg	Shoes	[Title] adidas Men's CC Chill	Athletic Shoe Style	Running Shoe
B00V5O267K	B00V5O267K.jpg	Shoes	[Title] PUMA Men's Carson Runner Camo Mesh	Athletic Shoe Style	Running Shoe
B005BRFP3E	B005BRFP3E.jpg	Shoes	[Title] NIKE Men's Revolution 2 Premium	Athletic Shoe Style	Running Shoe
B005OB93AS	B005OB93AS.jpg	Shoes	[Title] NIKE Kids' Downshifter 7 (PSV)	Athletic Shoe Style	Running Shoe
B00EVW0QY8	B00EVW0QY8.jpg	Shoes	[Title] NIKE Women's Revolution 4 , Pure Platinum/Sunset Pulse-Wolf Grey, 11 Wide US	Athletic Shoe Style	Running Shoe
B00877N60E	B00877N60E.jpg	Shoes	[Title] ASICS Men's GEL-Noosa Tri 8	Athletic Shoe Style	Running Shoe
B00KUE9A3Y	B00KUE9A3Y.jpg	Shoes	[Title] Adidas Speed Trainer Mens 10.5 Maroon-White-Carbon Met	Athletic Shoe Style	Running Shoe
B017N6HOD4	B017N6HOD4.jpg	Shoes	[Title] NIKE Women's Air Max 2016	Athletic Shoe Style	Running Shoe
B008EKJGF8	B008EKJGF8.jpg	Shoes	[Title] NIKE SB Blazer Mid Men's	Athletic Shoe Style	Skateboarding Shoe
B006QXCZ2G	B006QXCZ2G.jpg	Shoes	[Title] Adidas Superstar 2 Mens Shoes G56082	Athletic Shoe Style	Skateboarding Shoe
B00SN2A5L6	B00SN2A5L6.jpg	Shoes	[Title] DVS Men's Tycho	Athletic Shoe Style	Skateboarding Shoe
B00492CUSK	B00492CUSK.jpg	Shoes	[Title] Emerica Men's China Flat	Athletic Shoe Style	Skateboarding Shoe
B00WTAKT6E	B00WTAKT6E.jpg	Shoes	[Title] Vans Men's Black Ball Hi Sf MTE Mid-Top Suede	Athletic Shoe Style	Skateboarding Shoe
B01ES80IR4	B01ES80IR4.jpg	Shoes	[Title] Osiris Men's Sd	Athletic Shoe Style	Skateboarding Shoe
B00LD53CNS	B00LD53CNS.jpg	Shoes	[Title] Adidas Originals Men's Skate Copa	Athletic Shoe Style	Skateboarding Shoe
B00B6HIN3W	B00B6HIN3W.jpg	Shoes	[Title] DC Men's Mike Mo Capaldi S Ankle-High Leather	Athletic Shoe Style	Skateboarding Shoe
B01E5MR6V4	B01E5MR6V4.jpg	Shoes	[Title] Diadora Men's Titan 2	Athletic Shoe Style	Skateboarding Shoe
B016R94W9M	B016R94W9M.jpg	Shoes	[Title] Lakai Men's Riley Hawk	Athletic Shoe Style	Skateboarding Shoe
B01BCMXRC2	B01BCMXRC2.jpg	Shoes	[Title] Nike Men's Sb Clutch Skate Shoe	Athletic Shoe Style	Skateboarding Shoe
B014TCD0SS	B014TCD0SS.jpg	Shoes	[Title] Comfy Moda Women's Winter Genuine Cow Suede Leather Cold Weather Full Lined Water-Resistant Prague	Boot Style	Snow Boots
B0094H68WO	B0094H68WO.jpg	Shoes	[Title] totes Toddler Girls & Boys Black & Red Water Resistant Rugged Shoes	Boot Style	Snow Boots
B0177T18ZC	B0177T18ZC.jpg	Shoes	[Title] FOR U DESIGNS Fashion Women's Warm Winter Waterproof Footwear Ankle Boots	Boot Style	Snow Boots
B00OK18ZTS	B00OK18ZTS.jpg	Shoes	[Title] AJE Women's Daily Thick Faux-fur Lining Lace-up Platform Chunky Heel Ankle High Yellow	Boot Style	Snow Boots
B005HUQJGM	B005HUQJGM.jpg	Shoes	[Title] Womens Single Button Short Classic Fur Lined Winter Rain	Boot Style	Snow Boots
B00GLSLBOY	B00GLSLBOY.jpg	Shoes	[Title] Piggy2gether - Winter Men's Waterproof Super Warm Shoes for Men, Black, 7.5	Boot Style	Snow Boots
B00KW9491A	B00KW9491A.jpg	Shoes	[Title] Womens Original Mini Classic Waterproof Winter Rain	Boot Style	Snow Boots
B00OLGUEBY	B00OLGUEBY.jpg	Shoes	[Title] Piggy2gether Men Black Waterproof Antislip Warm Shoe Hiking Boots	Boot Style	Snow Boots
B013WB0QGG	B013WB0QGG.jpg	Shoes	[Title] BULL TITAN Women's Fully Fur Lined Platform Zippered Winter Brown	Boot Style	Snow Boots
B00590E2AA	B00590E2AA.jpg	Shoes	[Title] Nike Men's Hypervenom Phelon FG Cleat (12.5)	Athletic Shoe Style	Soccer
B00N2EX46S	B00N2EX46S.jpg	Shoes	[Title] NIKE Kids Jr Mercurial Victory V Cr Fg Mtllc Silver/Blk/Hypr TRQ/Blk Cleat 6 Kids US	Athletic Shoe Style	Soccer
B004JXVUOO	B004JXVUOO.jpg	Shoes	[Title] adidas Men's F10 In Indoor Shoe	Athletic Shoe Style	Soccer
B01941P2P8	B01941P2P8.jpg	Shoes	[Title] NIKE Kid's Jr. Tiempo Legend VI FG Cleat Black	Athletic Shoe Style	Soccer
B014C36SO2	B014C36SO2.jpg	Shoes	[Title] Gol Men Fashionable Color Color Outdoor Cleats Purple/Black	Athletic Shoe Style	Soccer
B0015GJ48C	B0015GJ48C.jpg	Shoes	[Title] adidas F50.8 Tunit Upper SOC Men's Shoes	Athletic Shoe Style	Soccer
B00517U7FA	B00517U7FA.jpg	Shoes	[Title] Puma Powercat 3.10 Elektro FG Cleat (Little Kid/Big Kid)	Athletic Shoe Style	Soccer
B00GV5U2YM	B00GV5U2YM.jpg	Shoes	[Title] PUMA Men's evoSPEED 1.3 Firm Ground Cleat	Athletic Shoe Style	Soccer
B002VLYR8W	B002VLYR8W.jpg	Shoes	[Title] adidas Men's PREDATOR X FG Shoe	Athletic Shoe Style	Soccer
B01AEHQUA2	B01AEHQUA2.jpg	Shoes	[Title] SHOW STORY Sexy White/Black Fringe Tassel Platform Pump Shoes,LF30466	Heel Height	High Heel
B009RPOD7K	B009RPOD7K.jpg	Shoes	[Title] Heel Stretch Concealed Platform Thigh High Boots Black Sz 7	Heel Height	High Heel
B01B2OBCB8	B01B2OBCB8.jpg	Shoes	[Title] Women Leatherette Caged Open Toe Single Sole Sandal DI83 - Lemon Lime	Heel Height	High Heel
B010AS16VS	B010AS16VS.jpg	Shoes	[Title] Bella Marie ADA-1 Women's Pointed Toe Single Sole Heel Evening Dress Pumps - Black - Size 7.5	Heel Height	High Heel
B00NBOF5LQ	B00NBOF5LQ.jpg	Shoes	[Title] DBDK HITTON-1 Women Side Zipper Almond Toe Riding Platform Knee High Boot, Color:TAUPE, Size:8.5	Heel Height	High Heel
B00XQD0O7M	B00XQD0O7M.jpg	Shoes	[Title] D'Orsay Shimmering Studded Platform Heel Dress Pumps	Heel Height	High Heel
B01CHAPJN8	B01CHAPJN8.jpg	Shoes	[Title] Beston GB88 Women's Hollow Out Heel Platform Sandals, Color:BLACK, Size:7.5	Heel Height	High Heel
B0113P0S9I	B0113P0S9I.jpg	Shoes	[Title] K-Swiss Men's Bigshot Lite 2.5 Lighweight Performance Shoe	Athletic Shoe Style	Tennis
B00JCC140C	B00JCC140C.jpg	Shoes	[Title] NIKE Women's Air Vapor Advantage Shoes	Athletic Shoe Style	Tennis
B006JQ5O46	B006JQ5O46.jpg	Shoes	[Title] NIKE Women's Air Zoom Ultra Shoes	Athletic Shoe Style	Tennis
B00MFY12I8	B00MFY12I8.jpg	Shoes	[Title] NIKE DF Ballistec Advantage Men's Shoes	Athletic Shoe Style	Tennis
B00HKVLT8Y	B00HKVLT8Y.jpg	Shoes	[Title] Adidas ClimaCool AdiZero Tempaia 3 Shoe - Womens	Athletic Shoe Style	Tennis
B008GVYY52	B008GVYY52.jpg	Shoes	[Title] New Balance Men's MX623 Training Shoe,Brown/Red,13 4E US	Athletic Shoe Style	Tennis
B01BEAUT1E	B01BEAUT1E.jpg	Shoes	[Title] Head Women's Nitro Pro Shoe	Athletic Shoe Style	Tennis
B01C061SMA	B01C061SMA.jpg	Shoes	[Title] adidas Barricade Club Men's Shoes Blue/White	Athletic Shoe Style	Tennis
B0111QXEVS	B0111QXEVS.jpg	Shoes	[Title] adidas Men's Pure Boost ZG Trainer	Athletic Shoe Style	Training Shoe
B007XVKNG0	B007XVKNG0.jpg	Shoes	[Title] Skechers Performance Men's Go Bionic	Athletic Shoe Style	Training Shoe
B01EP5RX8W	B01EP5RX8W.jpg	Shoes	[Title] adidas Performance Women's Volley Assault 2 W Shoe	Athletic Shoe Style	Training Shoe
B00AK9KNCG	B00AK9KNCG.jpg	Shoes	[Title] ASICS Women's GEL-Rocket 6 Shoe	Athletic Shoe Style	Training Shoe
B00RBONQ7W	B00RBONQ7W.jpg	Shoes	[Title] K-SWISSWomen's X Court	Athletic Shoe Style	Training Shoe
B00DTWNYSG	B00DTWNYSG.jpg	Shoes	[Title] NIKE Women's Lunarelement Lt Bs Gry/White/Drk Bs Gry/Rd 6 Women US	Athletic Shoe Style	Training Shoe
B00JU5LCY4	B00JU5LCY4.jpg	Shoes	[Title] NIKE Men's Fingertrap Max Nrg Trb Grn/Blck/Obsdn/Elctrc Grn 9 Men US	Athletic Shoe Style	Training Shoe
B00RBW11M6	B00RBW11M6.jpg	Shoes	[Title] Reebok Kids Zcut Tr Fuchsia/Indigo/Cherry/White	Athletic Shoe Style	Training Shoe
B00JAGBBZI	B00JAGBBZI.jpg	Shoes	[Title] Reebok Women's Realflex	Athletic Shoe Style	Training Shoe
B00EQE96QU	B00EQE96QU.jpg	Shoes	[Title] Nike Men's Zoom Terra Kiger Dp Ryl Bl/Plrzd Bl/Brght Ctrn 10.5 Men US	Athletic Shoe Style	Training Shoe
B0010B070Q	B0010B070Q.jpg	Shoes	[Title] adidas Men's Barracks TR8	Athletic Shoe Style	Training Shoe
B006OQJFWI	B006OQJFWI.jpg	Shoes	[Title] New Balance Men's MX20 Minimus	Athletic Shoe Style	Training Shoe
B00VIRTYFG	B00VIRTYFG.jpg	Shoes	[Title] Nike Women's Free 5.0 Tr Fit 5 Blue Lagoon/Blk/Brght Crmsn/Cp 8.5 Women US	Athletic Shoe Style	Training Shoe
B00HNBLCZ6	B00HNBLCZ6.jpg	Shoes	[Title] Adidas Volley Light Womens Shoe	Athletic Shoe Style	Volleyball
B005YCKUTU	B005YCKUTU.jpg	Shoes	[Title] Mizuno Women's Wave Lightning RX3 Volley Ball Shoe	Athletic Shoe Style	Volleyball
B00197ZZIA	B00197ZZIA.jpg	Shoes	[Title] zephz Sky Shoe Womens	Athletic Shoe Style	Volleyball
B01ABU2LL4	B01ABU2LL4.jpg	Shoes	[Title] Mizuno Women's Wave Tornado X Shoe	Athletic Shoe Style	Volleyball
B0031Y6HTA	B0031Y6HTA.jpg	Shoes	[Title] ASICS Women's Gel-Domain 2 Shoe	Athletic Shoe Style	Volleyball
B004DEQOCC	B004DEQOCC.jpg	Shoes	[Title] ASICS Women's GEL-Volley Elite Shoe	Athletic Shoe Style	Volleyball
B00RW58G16	B00RW58G16.jpg	Shoes	[Title] adidas Performance Women's Essence 12 W Shoe	Athletic Shoe Style	Volleyball
B003KK55MA	B003KK55MA.jpg	Shoes	[Title] Mizuno Women's Wave Rally Shoe	Athletic Shoe Style	Volleyball
B00SR8TNVO	B00SR8TNVO.jpg	Shoes	[Title] adidas Climacool Daroga Plus Shoes - SS15	Athletic Shoe Style	Walking
B00C2CCHDC	B00C2CCHDC.jpg	Shoes	[Title] Nike Air Force 1 (GS) Boys Shoes 314192-168	Athletic Shoe Style	Walking
B00GJ040VA	B00GJ040VA.jpg	Shoes	[Title] Giro Cylinder Shoes - Men's	Athletic Shoe Style	Walking
B01HIPK176	B01HIPK176.jpg	Shoes	[Title] Nike Kid's Roshe One	Athletic Shoe Style	Walking
B00JFCCP6Q	B00JFCCP6Q.jpg	Shoes	[Title] NIKE Elastico Pro LLL IC Men's Shoes	Athletic Shoe Style	Walking
B00DIK1DPU	B00DIK1DPU.jpg	Shoes	[Title] Tretorn Women's Nylite Japanese Floral Shoe	Athletic Shoe Style	Walking
B003DTMXSM	B003DTMXSM.jpg	Shoes	[Title] adidas Originals Men's adi T Shoe	Athletic Shoe Style	Walking
B0047VJ9UK	B0047VJ9UK.jpg	Shoes	[Title] NEW BALANCE WW850SP Black Shoes Womens 8 = 6 UK	Athletic Shoe Style	Walking
B01H6F7I7E	B01H6F7I7E.jpg	Shoes	[Title] WYSBAOSHU Summer Women Woven Shoes Platform Sandals Shoes (8, Green)	Athletic Shoe Style	Walking
B00IJLRMA8	B00IJLRMA8.jpg	Shoes	[Title] Propet Women's Eden Shoe	Athletic Shoe Style	Walking
B0098RYMT6	B0098RYMT6.jpg	Shoes	[Title] New Balance Women's WW895v2 Superlight Shoe	Athletic Shoe Style	Walking
B0058ZQWAO	B0058ZQWAO.jpg	Shoes	[Title] Drew Shoe Women's Florence	Athletic Shoe Style	Walking
B00413QSK8	B00413QSK8.jpg	Shoes	[Title] Saucony Women's ProGrid Echelon LE Shoe	Athletic Shoe Style	Walking
B01H6V8LTM	B01H6V8LTM.jpg	Shoes	[Title] Aiyuda Men's Leather Sandals Closed Toe Fisherman Sport Sandal Water Shoes for Outdoor Hiking The Beach Travel Work	Athletic Shoe Style	Walking
B004W25C9G	B004W25C9G.jpg	Shoes	[Title] Twisted X Mens Lite Cherry Work Boot	Boot Style	Western/Cowboy
B00ZYDRYW0	B00ZYDRYW0.jpg	Shoes	[Title] Team West - Men's Cognac Crocodile Design Leather Boots Round Toe 11 2E US	Boot Style	Western/Cowboy
B001MV6N7U	B001MV6N7U.jpg	Shoes	[Title] Old Gringo Women's L171-2 Celeste Boot	Boot Style	Western/Cowboy
B005ZX7KG4	B005ZX7KG4.jpg	Shoes	[Title] Smoky Mountain Boys' Austin Light Up Boot	Boot Style	Western/Cowboy
B013CIO9K8	B013CIO9K8.jpg	Shoes	[Title] Twisted X Mens Lite Cherry Work Boot	Boot Style	Western/Cowboy
B005DIGVNO	B005DIGVNO.jpg	Shoes	[Title] Twisted X Ladies Bomb Lite Work Boots	Boot Style	Western/Cowboy
B01F2ZH1JK	B01F2ZH1JK.jpg	Shoes	[Title] Corral Circle G Women's Short Top Black Butterfly Embroidered Boots	Boot Style	Western/Cowboy
B00PBUQMVK	B00PBUQMVK.jpg	Shoes	[Title] West Blvd Santiago Stretch Boots, Tan Pu	Boot Style	Western/Cowboy
B00IMJRQVM	B00IMJRQVM.jpg	Shoes	[Title] FRYE Women's Tabitha Pull-On Tall Boot	Boot Style	Western/Cowboy
B00ED11AT2	B00ED11AT2.jpg	Shoes	[Title] Kiss & Tell Women's Shada-26 Ankle Bootie	Boot Style	Western/Cowboy
B00DQYT0ZS	B00DQYT0ZS.jpg	Shoes	[Title] Justin Boots Kids' Chocolate Buffalo Bent Rail	Boot Style	Western/Cowboy
B00BPNHWI4	B00BPNHWI4.jpg	Shoes	[Title] Mia Kids Dixie Boot (Little Kid/Big Kid)	Boot Style	Western/Cowboy
B016FO4BC2	B016FO4BC2.jpg	Shoes	[Title] Slit Cut Out Closed Toe Lug Sole Chunky Heel Ankle Boots	Boot Style	Western/Cowboy
B007ETIRCI	B007ETIRCI.jpg	Shoes	[Title] Smoky Mountain Boots Kids Child Denver Leather Boot	Boot Style	Western/Cowboy
B00PU7XZY6	B00PU7XZY6.jpg	Shoes	"[Title] Double H Men's 13"" Domestic Work"	Boot Style	Western/Cowboy
B0039YOXWU	B0039YOXWU.jpg	Shoes	[Title] Ariat Men's Rawhide Cowboy Boot	Boot Style	Western/Cowboy
B004BQ1N5U	B004BQ1N5U.jpg	Shoes	[Title] Smoky Mountain Children Marshall Square Toe Cowboy Boots Distressed Brown	Boot Style	Western/Cowboy
